Gene name	Gene stable ID
	ENSG00000287853
	ENSG00000215450
	ENSG00000244756
	ENSG00000271075
LINC02331	ENSG00000235269
UQCC1	ENSG00000101019
	ENSG00000258847
	ENSG00000258827
	ENSG00000258751
ZBTB21	ENSG00000173276
DDHD1-DT	ENSG00000258731
	ENSG00000258414
STYX	ENSG00000198252
	ENSG00000286801
	ENSG00000232050
DRICH1	ENSG00000189269
LINC00332	ENSG00000230710
UMODL1-AS1	ENSG00000184385
	ENSG00000275202
EFCAB6	ENSG00000186976
ZNF295-AS1	ENSG00000237232
CAB39L	ENSG00000102547
	ENSG00000286730
LINC00160	ENSG00000230978
RHOQP1	ENSG00000258568
	ENSG00000232774
LINC01426	ENSG00000234380
	ENSG00000286153
ATP5F1CP1	ENSG00000224004
	ENSG00000234703
RPL34P3	ENSG00000223671
L3HYPDH	ENSG00000126790
EZH2P1	ENSG00000231300
	ENSG00000273232
	ENSG00000230794
	ENSG00000279367
MIR802	ENSG00000211590
	ENSG00000266003
RPS20P1	ENSG00000229761
	ENSG00000287215
PPP1R2P2	ENSG00000234008
RPL23AP3	ENSG00000214914
	ENSG00000264340
RIMKLBP1	ENSG00000189089
SETD4-AS1	ENSG00000236677
ERCC6L	ENSG00000186871
RAC1P1	ENSG00000266520
RNU6-992P	ENSG00000200213
	ENSG00000230212
RPS2P6	ENSG00000214255
	ENSG00000267354
CBR1	ENSG00000159228
	ENSG00000267293
	ENSG00000286800
WASHC3P1	ENSG00000213747
SMIM21	ENSG00000206026
EIF1AXP2	ENSG00000258980
NUDT11	ENSG00000196368
LINC02319	ENSG00000258694
	ENSG00000258535
	ENSG00000237971
C14orf39	ENSG00000179008
PFKFB1	ENSG00000158571
KC6	ENSG00000267313
	ENSG00000236119
MEMO1P1	ENSG00000226054
RPS9P1	ENSG00000214889
CBR3	ENSG00000159231
	ENSG00000287993
RPL3P1	ENSG00000228149
	ENSG00000265378
	ENSG00000265552
RUNX1	ENSG00000159216
C18orf21	ENSG00000141428
	ENSG00000258892
RPL17P2	ENSG00000242135
LINC02290	ENSG00000258502
ELFN2	ENSG00000166897
	ENSG00000264104
	ENSG00000264634
	ENSG00000264334
	ENSG00000265217
	ENSG00000287817
	ENSG00000236867
KCTD1	ENSG00000134504
TBC1D22A	ENSG00000054611
SIX6	ENSG00000184302
RPS23P8	ENSG00000230629
CFAP47	ENSG00000165164
	ENSG00000258796
EVA1C	ENSG00000166979
	ENSG00000259047
SIX4	ENSG00000100625
CYCSP34	ENSG00000176268
	ENSG00000280357
	ENSG00000286779
PRKCH-AS1	ENSG00000247287
RGS17P1	ENSG00000229473
CHCHD2P11	ENSG00000270809
LINC01500	ENSG00000258583
LINC02334	ENSG00000274317
SLC39A6	ENSG00000141424
TIMM9P3	ENSG00000232786
	ENSG00000287274
	ENSG00000234900
	ENSG00000279124
PTGIS	ENSG00000124212
LINC00457	ENSG00000225179
SSBL2P	ENSG00000236852
	ENSG00000275314
	ENSG00000229731
RAD17P2	ENSG00000223724
	ENSG00000237926
FAM236B	ENSG00000268994
SMIM2-IT1	ENSG00000235285
NDP	ENSG00000124479
PRDX2P1	ENSG00000215049
SLC25A15	ENSG00000102743
EXOSC3P1	ENSG00000229007
	ENSG00000252045
RNA5SP490	ENSG00000252950
YY2	ENSG00000230797
	ENSG00000230926
ETF1P3	ENSG00000233833
YWHAZP7	ENSG00000227261
NRBF2P1	ENSG00000267797
CFAP298	ENSG00000159079
AIDAP3	ENSG00000264189
DYNLT3	ENSG00000165169
RPL23AP77	ENSG00000267301
ZBTB14	ENSG00000198081
	ENSG00000258656
SALL4P7	ENSG00000258692
PLCB1	ENSG00000182621
	ENSG00000277499
	ENSG00000272909
LINC00385	ENSG00000232643
AKAP4	ENSG00000147081
PPM1A	ENSG00000100614
ANKRD20A10P	ENSG00000226695
LINC00387	ENSG00000231914
RPL12P39	ENSG00000237314
DNAJC15	ENSG00000120675
LINC01879	ENSG00000276397
NPM1P2	ENSG00000266227
GALR1	ENSG00000166573
	ENSG00000273368
	ENSG00000266489
MAOB	ENSG00000069535
	ENSG00000287907
LINC01901	ENSG00000267413
LINC00412	ENSG00000234772
	ENSG00000263720
	ENSG00000239323
	ENSG00000283667
OR7E23P	ENSG00000228433
	ENSG00000267746
	ENSG00000238220
STARD13-IT1	ENSG00000230300
	ENSG00000264289
MTHFD1	ENSG00000100714
CFAP298-TCP10L	ENSG00000265590
	ENSG00000263655
GPR12	ENSG00000132975
	ENSG00000264693
	ENSG00000265643
ZNF521	ENSG00000198795
	ENSG00000243008
LINC01076	ENSG00000225105
MTUS2-AS2	ENSG00000236758
	ENSG00000279528
YWHAZP8	ENSG00000225664
IGBP1-AS1	ENSG00000203588
KPNA4P1	ENSG00000213754
VSIG4	ENSG00000155659
GTF2F2	ENSG00000188342
	ENSG00000279352
	ENSG00000266196
	ENSG00000266288
	ENSG00000266840
	ENSG00000265936
TCP10L	ENSG00000242220
	ENSG00000286727
	ENSG00000267661
	ENSG00000267051
SCML2P1	ENSG00000264127
HMSD	ENSG00000221887
NCF4-AS1	ENSG00000183822
	ENSG00000265717
	ENSG00000232897
PA2G4P3	ENSG00000263405
	ENSG00000280199
	ENSG00000278667
AKR1B10P2	ENSG00000263355
	ENSG00000281732
	ENSG00000263588
	ENSG00000271652
	ENSG00000267066
LINC02343	ENSG00000271850
IMPACT	ENSG00000154059
	ENSG00000235154
ZC4H2	ENSG00000126970
C22orf42	ENSG00000205856
SMIM34A	ENSG00000243627
	ENSG00000285323
BTG3	ENSG00000154640
POM121L13P	ENSG00000236339
	ENSG00000279025
ESRRAP1	ENSG00000215572
ZNF646P1	ENSG00000274316
	ENSG00000287460
RPL19P20	ENSG00000229168
JADE3	ENSG00000102221
RPP40P2	ENSG00000271190
PDXP-DT	ENSG00000233360
	ENSG00000225528
LINC00458	ENSG00000234787
ZBED4	ENSG00000100426
SUMO3	ENSG00000184900
PHF21B	ENSG00000056487
PPIAP26	ENSG00000150276
GAMTP2	ENSG00000231910
	ENSG00000229791
	ENSG00000264705
WASF3	ENSG00000132970
LINC02856	ENSG00000285594
	ENSG00000287007
SDHCP1	ENSG00000264444
FOXR2	ENSG00000189299
	ENSG00000267677
MRPL39	ENSG00000154719
CBLN2	ENSG00000141668
SLC9A7	ENSG00000065923
CCDC175	ENSG00000151838
	ENSG00000267716
	ENSG00000267707
	ENSG00000264475
ZNF407-AS1	ENSG00000264247
	ENSG00000286705
SCOCP1	ENSG00000258896
SLC10A1	ENSG00000100652
POLN	ENSG00000130997
	ENSG00000263622
	ENSG00000267620
LINC01905	ENSG00000267057
SAMSN1	ENSG00000155307
HNRNPDP1	ENSG00000232794
	ENSG00000214071
RBMXP5	ENSG00000217835
PHKA1-AS1	ENSG00000231944
MAGEH1	ENSG00000187601
ZNF674-AS1	ENSG00000230844
LINC00366	ENSG00000229437
RAB11FIP1P1	ENSG00000228492
BMP2KL	ENSG00000204113
SMIM15P1	ENSG00000270280
SLC7A3	ENSG00000165349
DHRS7	ENSG00000100612
	ENSG00000232986
RPS3AP44	ENSG00000234031
LINC00407	ENSG00000237585
ANKRD26P3	ENSG00000237636
CNN2P1	ENSG00000227201
ANP32BP2	ENSG00000231801
	ENSG00000233179
UPK3A	ENSG00000100373
DGKK	ENSG00000274588
	ENSG00000279474
	ENSG00000265626
ZNF516-DT	ENSG00000275763
PIGG	ENSG00000174227
	ENSG00000277047
	ENSG00000266614
UQCRFS1P1	ENSG00000226085
LINC01644	ENSG00000218357
RAX	ENSG00000134438
	ENSG00000224715
RPL3	ENSG00000100316
	ENSG00000263982
	ENSG00000261307
KRT8P5	ENSG00000267573
C21orf58	ENSG00000160298
	ENSG00000275827
	ENSG00000276282
LINC00305	ENSG00000179676
LINC00269	ENSG00000215162
NDP-AS1	ENSG00000236276
	ENSG00000283737
SPIN4-AS1	ENSG00000233661
PIR	ENSG00000087842
	ENSG00000278971
	ENSG00000266774
	ENSG00000266273
LINC01927	ENSG00000266312
	ENSG00000287281
LINC01893	ENSG00000264260
	ENSG00000270469
	ENSG00000279811
PCNX1	ENSG00000100731
	ENSG00000278902
	ENSG00000264015
	ENSG00000266213
LINC01898	ENSG00000261194
RPL23AP83	ENSG00000234135
PSMA5P1	ENSG00000235136
	ENSG00000226199
CCT4P2	ENSG00000225569
	ENSG00000263733
EDA2R	ENSG00000131080
	ENSG00000286603
LINC02582	ENSG00000261780
LINC01539	ENSG00000267712
POSTN	ENSG00000133110
BLOC1S2P1	ENSG00000236982
PFN5P	ENSG00000283349
CYSLTR1	ENSG00000173198
SMIM11A	ENSG00000205670
ATP6AP2	ENSG00000182220
	ENSG00000286517
	ENSG00000286852
	ENSG00000231324
	ENSG00000224269
SIM2	ENSG00000159263
	ENSG00000264108
	ENSG00000271702
MBP	ENSG00000197971
CBLN4	ENSG00000054803
	ENSG00000278881
DKKL1P1	ENSG00000215546
	ENSG00000234884
	ENSG00000280229
BPIFB3	ENSG00000186190
HLCS-IT1	ENSG00000237646
RNA5SP491	ENSG00000199806
DPRXP5	ENSG00000270652
GTSE1	ENSG00000075218
	ENSG00000224790
Y_RNA	ENSG00000207416
MRPL20P1	ENSG00000215734
RIPPLY3	ENSG00000183145
RNU6-696P	ENSG00000212136
RRP1B	ENSG00000160208
LINC01733	ENSG00000226203
LINC00028	ENSG00000233354
	ENSG00000286179
	ENSG00000287443
	ENSG00000205959
	ENSG00000287107
ATP9A	ENSG00000054793
	ENSG00000250613
OR7E163P	ENSG00000251166
RPL32P12	ENSG00000242209
ERVH-1	ENSG00000251292
	ENSG00000286318
	ENSG00000287104
PDE6B-AS1	ENSG00000242686
EIF4ENIF1	ENSG00000184708
	ENSG00000280310
ENPP7P9	ENSG00000250476
PDXK	ENSG00000160209
	ENSG00000250074
	ENSG00000250039
LINC00504	ENSG00000248360
GPHB5	ENSG00000179600
ABCA11P	ENSG00000251595
	ENSG00000249988
ATP5F1AP4	ENSG00000258877
GRPEL1	ENSG00000109519
	ENSG00000258734
ADAM21P1	ENSG00000235812
SALRNA1	ENSG00000258952
ITCH-AS1	ENSG00000236388
MNAT1	ENSG00000020426
	ENSG00000249219
	ENSG00000251652
RALY	ENSG00000125970
RAF1P1	ENSG00000250040
SLC2A9	ENSG00000109667
	ENSG00000287643
CCDC177	ENSG00000267909
LINC01303	ENSG00000250548
	ENSG00000250259
	ENSG00000251278
	ENSG00000287833
C14orf28	ENSG00000179476
RNF212	ENSG00000178222
RPL5P35	ENSG00000214727
NUP50-DT	ENSG00000226328
	ENSG00000229955
	ENSG00000258760
MRPS18CP6	ENSG00000228807
IGLV3-26	ENSG00000253913
	ENSG00000286941
EP300-AS1	ENSG00000231993
DCAF4	ENSG00000119599
LINC01643	ENSG00000236052
	ENSG00000281420
	ENSG00000287507
CSTB	ENSG00000160213
CFAP61	ENSG00000089101
TMEM97P1	ENSG00000234030
RRP1	ENSG00000160214
	ENSG00000248564
LINC01097	ENSG00000281202
	ENSG00000241612
TMEM271	ENSG00000273238
	ENSG00000251188
HNRNPA1P65	ENSG00000248444
EVC	ENSG00000072840
TST	ENSG00000128311
	ENSG00000265417
	ENSG00000260747
	ENSG00000267196
TBC1D22A-DT	ENSG00000260708
ZNF516	ENSG00000101493
LINC00229	ENSG00000234300
SLC16A2	ENSG00000147100
	ENSG00000288540
	ENSG00000286440
PDXP	ENSG00000241360
LINC01545	ENSG00000204904
PRR5-ARHGAP8	ENSG00000248405
TERF1P7	ENSG00000232186
	ENSG00000279236
LDHBP2	ENSG00000213684
GOT2P6	ENSG00000214745
	ENSG00000287680
MTND1P31	ENSG00000235170
MTHFD1P1	ENSG00000231831
	ENSG00000265639
ZCCHC13	ENSG00000187969
HNRNPA1P11	ENSG00000264315
TOMM20P4	ENSG00000230311
FGD1	ENSG00000102302
CHST9	ENSG00000154080
AATBC	ENSG00000215458
MYL6P1	ENSG00000226543
DHX15	ENSG00000109606
AGPAT3	ENSG00000160216
	ENSG00000265101
KRT18P8	ENSG00000264644
	ENSG00000264212
	ENSG00000264116
	ENSG00000267202
ZNF397	ENSG00000186812
KRT8P27	ENSG00000226502
	ENSG00000283546
MAGED2	ENSG00000102316
JKAMP	ENSG00000050130
RPS7P6	ENSG00000215278
CRMP1	ENSG00000072832
LINC01900	ENSG00000265758
SNAI1	ENSG00000124216
	ENSG00000263611
	ENSG00000232286
	ENSG00000227705
	ENSG00000264472
	ENSG00000237832
GAPDHP53	ENSG00000234069
TRERNA1	ENSG00000231265
LINC00668	ENSG00000265933
	ENSG00000230437
RPL36P1	ENSG00000230636
	ENSG00000259723
CDK5RAP1	ENSG00000101391
	ENSG00000286144
COX5BP7	ENSG00000226024
	ENSG00000279494
	ENSG00000273192
	ENSG00000288153
EIF4A3P1	ENSG00000266181
WNT7B	ENSG00000188064
TMEM241	ENSG00000134490
RNU6-859P	ENSG00000199598
RNU6-1150P	ENSG00000252606
	ENSG00000250349
TRAPPC10	ENSG00000160218
KLF8	ENSG00000102349
SAMM50	ENSG00000100347
SRMP2	ENSG00000258485
	ENSG00000286423
SFR1P2	ENSG00000223707
HNRNPH3P1	ENSG00000230247
KIF4A	ENSG00000090889
RHOJ	ENSG00000126785
	ENSG00000258926
	ENSG00000261120
	ENSG00000274330
SOCS4	ENSG00000180008
MXD4	ENSG00000123933
KCNH5	ENSG00000140015
H2AZP1	ENSG00000213440
PWP2	ENSG00000241945
	ENSG00000229673
	ENSG00000285304
CDC42P6	ENSG00000237350
ZNF595	ENSG00000272602
TTC38	ENSG00000075234
THAP12P1	ENSG00000230665
	ENSG00000276897
PSMA1P1	ENSG00000225715
PCNPP4	ENSG00000237089
	ENSG00000271693
XAGE2	ENSG00000155622
DLG3-AS1	ENSG00000231651
TPMTP4	ENSG00000223574
SAR1AP4	ENSG00000233063
LINC01678	ENSG00000225331
	ENSG00000225680
FGF16	ENSG00000196468
	ENSG00000272948
TRMT5	ENSG00000126814
	ENSG00000287637
CPZ	ENSG00000109625
	ENSG00000273210
P2RY10BP	ENSG00000232168
	ENSG00000176882
MMADHCP1	ENSG00000237252
	ENSG00000230187
CPXCR1	ENSG00000147183
SERP2	ENSG00000151778
DYRK1A	ENSG00000157540
HMGN1P34	ENSG00000224755
	ENSG00000279734
ZFYVE1	ENSG00000165861
	ENSG00000266586
LINC01029	ENSG00000265843
	ENSG00000272694
LINC00558	ENSG00000261517
	ENSG00000237316
STK4	ENSG00000101109
	ENSG00000236132
HDAC8	ENSG00000147099
	ENSG00000230922
	ENSG00000287295
	ENSG00000279182
	ENSG00000286126
LINC01639	ENSG00000236117
	ENSG00000264595
PRPF19P1	ENSG00000264685
	ENSG00000223730
GNG5P5	ENSG00000234590
	ENSG00000277227
ELP2	ENSG00000134759
	ENSG00000251229
SLC25A17	ENSG00000100372
FNDC3A	ENSG00000102531
OR7E83P	ENSG00000249866
CFAP99	ENSG00000206113
LINC02473	ENSG00000261121
	ENSG00000287081
	ENSG00000251535
STK32B	ENSG00000152953
	ENSG00000266908
	ENSG00000277938
	ENSG00000287886
	ENSG00000236151
	ENSG00000272945
LINC01524	ENSG00000234948
LINC01182	ENSG00000250634
	ENSG00000213752
	ENSG00000273289
LINC01651	ENSG00000279920
	ENSG00000248343
AP1B1P1	ENSG00000234479
	ENSG00000284648
RNPS1P1	ENSG00000250896
MSX1	ENSG00000163132
TRIOBP	ENSG00000100106
LINC00955	ENSG00000216560
	ENSG00000258490
MTND2P31	ENSG00000251252
SUSD6	ENSG00000100647
OR7E162P	ENSG00000234386
LINC01396	ENSG00000273396
QDPR	ENSG00000151552
	ENSG00000235594
	ENSG00000231703
	ENSG00000287310
	ENSG00000258989
	ENSG00000226308
PARP1P2	ENSG00000258995
	ENSG00000275358
	ENSG00000225344
	ENSG00000258764
	ENSG00000225563
AKR1B1P5	ENSG00000258685
	ENSG00000277651
MTRNR2L3	ENSG00000256222
	ENSG00000258930
AKAP5	ENSG00000179841
SLC17A9	ENSG00000101194
	ENSG00000214759
	ENSG00000259136
PTTG4P	ENSG00000258571
RAP1AP	ENSG00000258769
	ENSG00000258944
RBM8B	ENSG00000258427
PCNX4-DT	ENSG00000258553
RPL7AP6	ENSG00000242071
TUBBP3	ENSG00000258406
C1QTNF7-AS1	ENSG00000249252
	ENSG00000254718
	ENSG00000272927
	ENSG00000258448
	ENSG00000258878
	ENSG00000279423
IDUA	ENSG00000127415
NCOA4P1	ENSG00000258629
	ENSG00000239544
SIPA1L1-AS1	ENSG00000259146
	ENSG00000258824
	ENSG00000259124
RPL21P7	ENSG00000258613
	ENSG00000270610
RBM25-AS1	ENSG00000258813
	ENSG00000259093
	ENSG00000259033
FUT8-AS1	ENSG00000276116
	ENSG00000286444
RPL23AP71	ENSG00000237450
	ENSG00000244237
	ENSG00000259055
PYGB	ENSG00000100994
	ENSG00000258561
PRDM15	ENSG00000141956
	ENSG00000259109
	ENSG00000259907
EGLN3	ENSG00000129521
	ENSG00000223732
	ENSG00000286709
FHP1	ENSG00000234213
RPS21P4	ENSG00000242358
	ENSG00000187904
	ENSG00000274549
ATP5ME	ENSG00000169020
	ENSG00000260509
CCDC169-SOHLH2	ENSG00000250709
SEZ6L-AS1	ENSG00000224192
	ENSG00000260613
PIK3IP1-DT	ENSG00000228839
LINC02438	ENSG00000248238
	ENSG00000269945
LINC00898	ENSG00000205634
PPP1R3D	ENSG00000132825
	ENSG00000250238
	ENSG00000203546
CYTL1	ENSG00000170891
PFDN4	ENSG00000101132
TTLL12	ENSG00000100304
	ENSG00000258750
	ENSG00000258958
	ENSG00000269927
	ENSG00000270000
	ENSG00000273797
	ENSG00000258683
MYL5	ENSG00000215375
LINC02306	ENSG00000257986
SPTSSA	ENSG00000165389
	ENSG00000250090
	ENSG00000277829
	ENSG00000288086
	ENSG00000259483
DEFB116	ENSG00000215545
	ENSG00000258639
	ENSG00000259008
	ENSG00000258426
	ENSG00000258422
PSMA7	ENSG00000101182
	ENSG00000259015
	ENSG00000259079
	ENSG00000279499
	ENSG00000231010
FOS	ENSG00000170345
	ENSG00000276854
	ENSG00000286393
	ENSG00000285722
	ENSG00000213279
FREM2-AS1	ENSG00000225350
	ENSG00000287225
TOMM22P3	ENSG00000227604
EEF1A1P3	ENSG00000232587
	ENSG00000250505
SUGT1P3	ENSG00000239827
TRMT44	ENSG00000155275
DEFB119	ENSG00000180483
PRR5	ENSG00000186654
LINC00640	ENSG00000258479
	ENSG00000251393
CDH26	ENSG00000124215
LHFPL6	ENSG00000183722
	ENSG00000260046
	ENSG00000258836
PAPLN-AS1	ENSG00000258376
GTF3AP2	ENSG00000258966
HNRNPUP1	ENSG00000259051
RPL9P6	ENSG00000241891
PLEKHD1	ENSG00000175985
WDR95P	ENSG00000231894
TBC1D14	ENSG00000132405
POLR3KP1	ENSG00000232647
YBX1P1	ENSG00000224861
LINC00459	ENSG00000229307
LTBP2	ENSG00000119681
	ENSG00000279325
	ENSG00000274090
SLC25A5P4	ENSG00000234421
LINC00378	ENSG00000225249
MRPS33P4	ENSG00000234821
MAP1LC3A	ENSG00000101460
RPL26P35	ENSG00000244229
CD226	ENSG00000150637
	ENSG00000277040
SPATA13-AS1	ENSG00000227213
USP12-AS1	ENSG00000232162
	ENSG00000271901
UPRT	ENSG00000094841
	ENSG00000231034
	ENSG00000286546
PHKBP1	ENSG00000226262
	ENSG00000237378
MLLT10P1	ENSG00000238151
PRDX3P3	ENSG00000234701
PRR20FP	ENSG00000271140
ENTPD6	ENSG00000197586
RPSAP53	ENSG00000214263
	ENSG00000285935
DNAJA1P1	ENSG00000223717
	ENSG00000273669
	ENSG00000287943
LINC01065	ENSG00000237092
RNF125	ENSG00000101695
SNRPCP13	ENSG00000249799
	ENSG00000251338
	ENSG00000249780
	ENSG00000250321
	ENSG00000250573
	ENSG00000251639
TUBB4BP8	ENSG00000227521
	ENSG00000272885
	ENSG00000226484
DIAPH3-AS1	ENSG00000227528
	ENSG00000288589
	ENSG00000287693
	ENSG00000275426
	ENSG00000226515
	ENSG00000264388
DRD5	ENSG00000169676
	ENSG00000229151
	ENSG00000279678
	ENSG00000232576
	ENSG00000265946
	ENSG00000250092
SETP4	ENSG00000237211
ARL2BPP1	ENSG00000265934
	ENSG00000233799
	ENSG00000274022
ELL2P3	ENSG00000234765
SLC2A9-AS1	ENSG00000250413
	ENSG00000265644
LINC01284	ENSG00000230317
	ENSG00000251152
HNRNPA3P5	ENSG00000236565
	ENSG00000251148
MIR5692B	ENSG00000264580
	ENSG00000224100
BCRP9	ENSG00000271287
PKNOX1	ENSG00000160199
JAKMIP1	ENSG00000152969
	ENSG00000287128
USP27X-DT	ENSG00000234390
AKAP11	ENSG00000023516
MTND2P25	ENSG00000228182
DEPDC5	ENSG00000100150
HDX	ENSG00000165259
PIGN	ENSG00000197563
SMIM2	ENSG00000139656
CTDSPL2P1	ENSG00000236988
CALM1P1	ENSG00000223467
MZT1	ENSG00000204899
CORO1CP1	ENSG00000270268
	ENSG00000266869
EIF3MP1	ENSG00000236365
UBE2V1P7	ENSG00000235061
CYCSP43	ENSG00000231706
LINC01496	ENSG00000234766
	ENSG00000285633
NAP1L6P	ENSG00000204118
ISCA2	ENSG00000165898
UBE2V1P9	ENSG00000229667
	ENSG00000287376
PABPC5	ENSG00000174740
LINC01053	ENSG00000238169
CBS	ENSG00000160200
PABPC1L2A	ENSG00000186288
SRIP2	ENSG00000224065
ARL13A	ENSG00000174225
LINC00448	ENSG00000228669
JDP2	ENSG00000140044
	ENSG00000270856
EEF1A1P15	ENSG00000213704
	ENSG00000276841
H3P36	ENSG00000236534
BRWD3	ENSG00000165288
LINC00374	ENSG00000232954
PCDH20	ENSG00000280165
PROSER1	ENSG00000120685
SPATA7	ENSG00000042317
TBC1D25	ENSG00000068354
SH3BP2	ENSG00000087266
	ENSG00000281566
COPS8P1	ENSG00000271290
RPSAP15	ENSG00000237506
	ENSG00000287223
EIF4A1P10	ENSG00000229132
SHC1P1	ENSG00000230889
EDA	ENSG00000158813
RPL37P21	ENSG00000236433
MRPL32P1	ENSG00000220125
CHM	ENSG00000188419
	ENSG00000286537
COX7CP1	ENSG00000235957
ERICH6B	ENSG00000165837
STAU2P1	ENSG00000227581
PIN4	ENSG00000102309
LINC00547	ENSG00000275226
RPL13AP25	ENSG00000136149
KL	ENSG00000133116
	ENSG00000286549
HNRNPA1P25	ENSG00000231206
MRPL51P2	ENSG00000232777
	ENSG00000288059
FRGCA	ENSG00000236663
PPATP2	ENSG00000271433
	ENSG00000228120
TTC3P1	ENSG00000215105
HNRNPDLP3	ENSG00000236185
FCF1P9	ENSG00000231478
CRYAA	ENSG00000160202
RPS29P28	ENSG00000232069
MIR325HG	ENSG00000280870
LINC00395	ENSG00000231061
TEX101P1	ENSG00000270308
	ENSG00000287722
STIP1P3	ENSG00000225536
U2AF1	ENSG00000160201
KAT7P1	ENSG00000232842
RPS6KA6	ENSG00000072133
MARK2P12	ENSG00000229708
	ENSG00000280431
IRX1P1	ENSG00000231417
TPTE2P5	ENSG00000168852
LINC00609	ENSG00000257585
CYCSP1	ENSG00000271423
WDR1	ENSG00000071127
TOGARAM1	ENSG00000198718
PCDH8	ENSG00000136099
B3GNT2P1	ENSG00000229946
	ENSG00000231875
CST9LP2	ENSG00000204658
POF1B	ENSG00000124429
RBBP8NL	ENSG00000130701
RPL35AP31	ENSG00000233460
	ENSG00000228386
PIBF1	ENSG00000083535
LINC00687	ENSG00000228422
KLHL4	ENSG00000102271
CST3	ENSG00000101439
SETD4	ENSG00000185917
	ENSG00000258935
RPL12P4	ENSG00000185834
ANKRD60	ENSG00000124227
CATSPERB	ENSG00000133962
LINC01440	ENSG00000235166
CAPZA1P3	ENSG00000213698
VDAC1P1	ENSG00000073905
RPL6P29	ENSG00000236243
WBP11P3	ENSG00000228051
	ENSG00000272588
ATP5MKP1	ENSG00000231549
	ENSG00000250371
	ENSG00000229594
HNRNPA1P27	ENSG00000233680
LINC02600	ENSG00000250986
	ENSG00000271533
	ENSG00000286205
	ENSG00000251689
CITED1	ENSG00000125931
LDB2	ENSG00000169744
	ENSG00000286587
FRG1BP	ENSG00000149531
	ENSG00000234087
	ENSG00000275437
	ENSG00000225106
GID8	ENSG00000101193
	ENSG00000179253
CSTP2	ENSG00000277975
	ENSG00000274507
	ENSG00000232121
	ENSG00000287752
	ENSG00000203266
IGBP1-AS2	ENSG00000220925
	ENSG00000270411
AP5M1	ENSG00000053770
	ENSG00000230843
NOX1	ENSG00000007952
FAM242A	ENSG00000231934
	ENSG00000277373
BPIFA3	ENSG00000131059
FABP5P1	ENSG00000236972
RPL21P8	ENSG00000180662
	ENSG00000258740
TMEM63C	ENSG00000165548
BORA	ENSG00000136122
PMEPA1	ENSG00000124225
IFNGR2	ENSG00000159128
NUDT10	ENSG00000122824
USP37P1	ENSG00000270826
	ENSG00000271322
	ENSG00000276892
RPS7P14	ENSG00000213695
FOXN3P2	ENSG00000226753
	ENSG00000271205
RPS6P26	ENSG00000213269
MAGEE1	ENSG00000198934
MORF4L1P6	ENSG00000233162
ATG4AP1	ENSG00000232735
	ENSG00000271094
TCEAL9	ENSG00000185222
	ENSG00000248155
	ENSG00000250611
	ENSG00000249678
CPLX1	ENSG00000168993
BUD31P2	ENSG00000229661
	ENSG00000274398
PAICSP7	ENSG00000232293
RPSAP8	ENSG00000230592
	ENSG00000270745
PBDC1	ENSG00000102390
SLC35F4	ENSG00000151812
	ENSG00000270792
	ENSG00000251412
DNAJC28	ENSG00000177692
ECM1P2	ENSG00000249995
	ENSG00000248777
	ENSG00000206062
IDH3B	ENSG00000101365
MTCO1P3	ENSG00000228930
	ENSG00000271157
	ENSG00000228355
	ENSG00000281091
	ENSG00000273796
COL18A1-AS2	ENSG00000224574
RNF4	ENSG00000063978
COL18A1-AS1	ENSG00000183535
MRPS22P1	ENSG00000271056
DIAPH2-AS1	ENSG00000236256
	ENSG00000286595
MIR6815	ENSG00000275167
	ENSG00000258600
	ENSG00000258580
	ENSG00000230478
RNF19BPX	ENSG00000227434
RTL3	ENSG00000179300
LINC02284	ENSG00000259719
SLC19A1	ENSG00000173638
POMPP1	ENSG00000236870
BRAFP1	ENSG00000224775
	ENSG00000286523
	ENSG00000258622
NUDT19P2	ENSG00000224632
LINC01148	ENSG00000258804
TENT5D	ENSG00000174016
BMP4	ENSG00000125378
SERBP1P4	ENSG00000230275
USP12PX	ENSG00000226081
PDK1P2	ENSG00000233446
	ENSG00000225012
TBX22	ENSG00000122145
	ENSG00000233484
	ENSG00000286082
TTC6	ENSG00000139865
	ENSG00000286594
TGIF2LX	ENSG00000153779
COL18A1	ENSG00000182871
ST13P18	ENSG00000234322
ACTR3P2	ENSG00000232267
KRT18P11	ENSG00000215089
NBDY	ENSG00000204272
KPNB1P1	ENSG00000234889
DLGAP5P2	ENSG00000237873
KIF4CP	ENSG00000225025
OOEPP1	ENSG00000270759
	ENSG00000239407
	ENSG00000271774
	ENSG00000275401
HMGB1P32	ENSG00000226837
PHACTR3-AS1	ENSG00000238194
SH3BGRL	ENSG00000131171
LGMNP1	ENSG00000214269
RPL39P39	ENSG00000231005
	ENSG00000225417
OR7E156P	ENSG00000274052
	ENSG00000277270
LINC00393	ENSG00000224853
RPL31P3	ENSG00000237929
EEF1A1P40	ENSG00000231144
GTF3C6P1	ENSG00000215085
VAPB	ENSG00000124164
	ENSG00000236190
TRAPPC13P1	ENSG00000235447
	ENSG00000224523
	ENSG00000279437
CSGALNACT2P1	ENSG00000182574
HK2P1	ENSG00000228612
TFE3	ENSG00000068323
KLHL1	ENSG00000150361
	ENSG00000251679
	ENSG00000250681
ALG1L7P	ENSG00000251271
C4orf50	ENSG00000181215
LINC02296	ENSG00000258859
	ENSG00000224692
	ENSG00000285826
ATP5MC2P4	ENSG00000228847
FTH1P13	ENSG00000258960
